product_name,brand,category,subcategory,size,mrp,discount_pct,selling_price,price_per_unit,stock,rating,review_count,source,search_category
"R for Rabbit Hilltop Trainer 2-in-1 Potty Training Seat & Step Stool | Adjustable Height with Anti-Skid Base, Universal Fit & Foldable Toilet Seat for 1-7 Years Kids, Toddler (Green White)",R for Rabbit,Diapering,Potty Training,L 45 x B 36 x H 53 cm,1899.0,20.0,1520.91,0.0,216,3.93,47,FirstCry,diapering
Winnies Diaper Bag With Changing Station | Mummy Bag With Bassinet | Bed Changing Backpack-Blue,Winnies,Diapering,Diaper Bag & Backpacks,L 31 x B 13 x H 43 cm,2999.0,21.0,2359.01,0.0,29,4.36,22,FirstCry,diapering
Pampers Baby Gentle Wet Wipes with Aloe 97% Pure Water - 144 Pieces,Pampers,Diapering,Baby Wipes,Pack of 2,598.0,34.0,397.19,0.0,18943,4.31,505,FirstCry,diapering
Babyhug Multifunctional Diaper Backpack Bunny Print- Navy Blue,Babyhug,Diapering,Diaper Bag & Backpacks,L 26.5 x B 18 x H 41.5,2699.0,30.0,1889.3,0.0,109,4.48,147,FirstCry,diapering
"Huggies Natural Soft Premium Overnight pants M 42X2 combo| Premium Pant Style Baby Diapers Medium Size (M Size | 7-12 Kgs), 84 count| Keeps baby dry all night with cloud softness all over",Huggies,Diapering,Baby Diapers,Medium,1798.0,31.0,1245.12,14.82,188,4.43,272,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Small (S), 78 Count, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Small,949.0,35.0,617.99,7.92,69,4.15,246,FirstCry,diapering
"Babyhug Advanced Pant Style Diapers XXL - 22 Pieces, Honeycomb Technology, Cottony Soft Diaper with 3D Leak Guard, Latex & Alcohol Free, Anti-rash & Gentle",Babyhug,Diapering,Baby Diapers,XXL,589.0,50.0,296.8,13.49,3400,4.1,17639,FirstCry,diapering
Babyhug Pro Bubble Care Premium Pant Style Diapers Extra Large (XL) Size - 19 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,Extra Large,775.0,30.0,540.17,28.43,2530,4.27,3330,FirstCry,diapering
"Chicco Soft Cleansing Baby Wipes, Ideal for Nappy, Face and Hand, Fliptop Pack - 144 Pieces",Chicco,Diapering,Baby Wipes,Pack of 2,430.0,26.0,318.2,0.0,9381,4.44,143,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator Medium Size Pack Of 3 - 84 Pieces,Bambo Nature,Diapering,Baby Diapers,Medium,3897.0,4.0,3741.12,44.54,773,4.47,0,FirstCry,diapering
"Mamypoko New Baby| Tape Style Baby Diapers 28 Count 3-5kg||2x Instant Absorption| Soft stretchy fit |Natural Extracts for Nourishment | Loose Stool Stopper, Wetness Indicator",MamyPoko,Diapering,Baby Diapers,New Born,553.0,27.0,402.47,14.37,265,4.5,6,FirstCry,diapering
Bambo Nature Eco friendly Tape Diapers with Wetness Indicator - 24 Pieces,Bambo Nature,Diapering,Baby Diapers,XXS,1699.0,7.0,1580.07,65.84,135,4.67,1,FirstCry,diapering
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator Large Pack of 5 - 100 Pieces,Bambo Nature,Diapering,Baby Diapers,Large,5995.0,5.0,5695.25,56.95,88,4.47,0,FirstCry,diapering
BABY FOREST Neer 99.9% Water Baby Wipes Pack Of 2-72 Wipes Each,BABY FOREST,Diapering,Baby Wipes,Pack of 2,898.0,28.0,646.56,0.0,106,4.49,11,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Extra Large (XL), Pack of 3, 162 Pants, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,XL,2847.0,31.0,1951.9,12.05,26,4.15,246,FirstCry,diapering
"LuvLap Disposable Baby Underpad & Changing Mats, 10 Count, 60x60 cm Waterproof, Breathable, Non-Slip Backsheet, Hypoallergenic Baby Bed Protector Pads",LuvLap,Diapering,Diaper Changing Pads/Mats,L 60 x B 60 cm,279.0,32.0,190.0,0.0,1570,4.48,26,FirstCry,diapering
R For Rabbit Feather Tape Style Diaper with Fast Absorption Technology Size Medium  - Pack of 26,R for Rabbit,Diapering,Baby Diapers,Medium,693.0,22.0,539.99,20.77,589,4.37,123,FirstCry,diapering
R for Rabbit Tiny Tots Mellow Potty Seat Multipurpose 3 in 1 Convertible Potty Training Removable Bowl Anti-Slip Pads Detachable & Hangable Seat - Light Blue,R for Rabbit,Diapering,Potty Training,L 28 x B 34 x H 19 cm,1098.0,17.0,911.01,0.0,101,4.18,3,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, Medium (M) Size (7-12 Kgs), Pack of 30 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,Medium,515.0,33.0,345.15,11.5,333,3.98,2177,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, Large (L) Size (9-14 Kgs), Pack of 30 | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,Large,590.0,33.0,395.12,13.17,368,3.98,2177,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care Medium - 32 Pieces,MamyPoko,Diapering,Baby Diapers,Medium,799.0,43.0,451.44,14.11,766,4.4,1737,FirstCry,diapering
Babyhug Muslin Cloth Nappy Set of 5 Extra Small - Multicolor( Color May Vary),Babyhug,Diapering,Cloth Diapers/ Nappies,Extra Small,425.0,31.0,293.25,0.0,233,4.25,625,FirstCry,diapering
Mothercare Baby 99% Pure Water Baby Wipes with Lid Fragrance Free Paraben Free Ultra-Gentle Dermatologically Tested Wet Wipes Ideal for Sensitive Skin - Pack of 80,Mothercare Baby,Diapering,Baby Wipes,80 Wipes,189.0,25.0,141.75,0.0,357,4.18,1,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care XXL - 34 Pieces,MamyPoko,Diapering,Baby Diapers,XXL,1399.0,43.0,793.37,23.33,4028,4.4,1737,FirstCry,diapering
"Huggies Complete Comfort Wonder Pants, India's Fastest Absorbing Diaper | S Size, 44 Diapers",Huggies,Diapering,Baby Diapers,Small,510.0,28.0,365.77,8.31,292,4.2,7501,FirstCry,diapering
Babyhug Reusable Cloth Diaper with Contrast Flap and Insert Pack of 7 Free Size - Multiprint,Babyhug,Diapering,Cloth Diapers/ Nappies,3 to 24 M,2799.0,48.0,1455.48,0.0,141,3.67,8,FirstCry,diapering
Wowper Fresh Baby Diaper Pants By DOMS | New Born | Wetness Indicator | Upto 12 Hrs Absorption | 0-5 Kg | XS  (80 Pieces),Wowper,Diapering,Baby Diapers,New Born,1029.0,54.0,473.34,5.92,203,4.05,1154,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 3-Pack, Small L 50 x B 70 cm cm (20x28 inch), Extra Absorbent Bed Protector, Salmon Rose, Baby Pink & Sky Blue",LuvLap,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,537.0,48.0,279.03,0.0,23,4.23,89,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care Small - 38 Pieces,MamyPoko,Diapering,Baby Diapers,Small,749.0,44.0,422.96,11.13,485,4.4,1737,FirstCry,diapering
Baby Ladder Potty Seat - Pink,Fab N Funky,Diapering,Potty Training,L 40 x B 31.5 x H 64 cm,1795.0,44.0,1005.2,0.0,643,3.91,14,FirstCry,diapering
Babyhug Disposable Bags For Diaper Pail- White,Babyhug,Diapering,Diaper Bag & Backpacks,L 110 x B 13 x H 36.5 cm,549.0,30.0,384.3,0.0,803,4.52,1,FirstCry,diapering
"Huggies Dry Tape | Adjustable Tape Style Diapers, New Born (NB) Size (0-5 Kgs), 36 Count | Up To 2X Faster Absorption, Up To 12 Hours Overnight Absorption",Huggies,Diapering,Baby Diapers,New Born,530.0,35.0,345.03,9.58,345,3.98,2177,FirstCry,diapering
Huggies Natural Soft Premium Baby Diaper Pants Large - 32 Pieces,Huggies,Diapering,Baby Diapers,Large,795.0,36.0,507.21,15.85,167,4.32,1666,FirstCry,diapering
Bambo Nature Disposable Swim Diaper Pants Small - 12 Pieces,Bambo Nature,Diapering,Cloth Diapers/ Nappies,Small,799.0,3.0,775.03,0.0,336,5.0,0,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care S - 261 Pieces,MamyPoko,Diapering,Baby Diapers,Small,3899.0,43.0,2218.53,8.5,51,4.4,1737,FirstCry,diapering
Tinycare Cloth Nappy Comfy Junior - Set Of 5 (Print May Vary),Tinycare,Diapering,Cloth Diapers/ Nappies,0,370.0,23.0,284.9,0.0,213,4.43,48,FirstCry,diapering
Babyhug Premium 98% Water Baby Wet Wipes with Lemon Scent Travel Pack - 30 Pieces,Babyhug,Diapering,Baby Wipes,30 Pieces,50.0,24.0,38.0,0.0,40033,4.24,1094,FirstCry,diapering
R for Rabbit Hiltop Potty Step Stool Training Seat with Ladder Step Up Non-Slip Steps Adjustable Foldable for Kids Baby 1 to 7 Years (Blue Yellow),R for Rabbit,Diapering,Potty Training,L 36.5 x B 34 x H 44 cm,1791.0,21.0,1419.9,0.0,127,3.93,47,FirstCry,diapering
Babyhug Teeny Tiny Potty Chair with Lid  - Green|Backrest | Easy Clean Design,Babyhug,Diapering,Potty Training,L 35 x W 23 x H 23 cm,495.0,0.0,495.0,0.0,751,4.01,125,FirstCry,diapering
Teddyy Baby Easy Tape Diapers Small 66 Diapers (Pack of 1)  3-8 kgs,Teddyy,Diapering,Baby Diapers,Small,750.0,15.0,639.0,9.68,100,3.67,163,FirstCry,diapering
R For Rabbit Feather Tape Style Diaper with Fast Absorption Technology Size Medium  - Pack of 48,R for Rabbit,Diapering,Baby Diapers,Medium,1296.0,26.0,956.06,19.92,110,4.37,123,FirstCry,diapering
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator Large Size Pack Of 3 - 60 Pieces,Bambo Nature,Diapering,Baby Diapers,Large,3597.0,4.0,3453.12,57.55,1496,4.47,0,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care M - 210 Pieces,MamyPoko,Diapering,Baby Diapers,Medium,4399.0,43.0,2503.47,11.92,71,4.4,1737,FirstCry,diapering
"SuperBottoms Freesize UNO Cloth Diaper | 3M - 3Y | Reusable with 1 Dry Feel Pad & 1 Booster Pad, Absorbs 4-5 Pees - Hunny Bummy | Fits 7-17 Kg (Color May Vary)",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 1 with Booster,1089.0,46.0,589.04,0.0,159,3.44,18,FirstCry,diapering
Novel Baby Wipes Pack of 6 - 80 Pieces Each,Novel,Diapering,Baby Wipes,Pack of 6,1170.0,69.0,362.7,0.0,9652,4.32,74,FirstCry,diapering
Bambo Nature Pant Style Diapers with Wetness Indicator Extra Large Size  - 19 Pieces,Bambo Nature,Diapering,Baby Diapers,XL,1199.0,2.0,1175.02,61.84,24,4.5,0,FirstCry,diapering
"Mamypoko pants All night absorb Pant Style Baby Diapers with Wider  Crisscross Sheet,Gentle Coco Care,12hr Leakage Protection, Prevents Heaviness Extra Extra Large Size(XXL), 40 Pieces,15-25 Kgs",MamyPoko,Diapering,Baby Diapers,XXL,843.0,25.0,628.29,15.71,64,4.19,264,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 2-Pack, Small 50x70 cm (20x28 inch), Extra Absorbent Quick Dry Sheet, Bed Protector, Salmon Rose & Sky Blue",LuvLap,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,358.0,44.0,199.01,0.0,1655,4.14,104,FirstCry,diapering
Babyhug Pro Bubble Care Premium Pant Style Diapers New Born (NB) Size - 24 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,NB,465.0,43.0,265.7,11.07,7366,4.27,3330,FirstCry,diapering
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator Extra Large Pack of 5 - 95 Pieces,Bambo Nature,Diapering,Baby Diapers,XL,5995.0,5.0,5695.25,59.95,32,4.5,0,FirstCry,diapering
SuperBottoms DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Sweet Tooth (Old Version) | Pack of 3 | 0-5kg,SuperBottoms,Diapering,Cloth Diapers/ Nappies,0-5kg,597.0,21.0,469.0,0.0,273,3.81,340,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator Small Size Pack Of 3 - 90 Pieces,Bambo Nature,Diapering,Baby Diapers,Small,3897.0,4.0,3741.12,41.57,3625,4.36,1,FirstCry,diapering
Bambo Nature Eco Friendly Tape Diapers with Wetness Indicator Medium Size Pack of 6 - 168 Pieces,Bambo Nature,Diapering,Baby Diapers,Medium,7794.0,5.0,7404.3,44.07,17,4.47,0,FirstCry,diapering
Babyhug Ladder Potty Seat - Blue Yellow| Comfortable & Secure Training Seat| Anti-Slip Base| Easy to Clean| Lightweight Design| Easy to Assemble| Fits All Regular Commodes,Babyhug,Diapering,Potty Training,L 40.5 x B 37 x H 54 cm,1795.0,40.0,1077.0,0.0,69,5.0,0,FirstCry,diapering
Baby jalebi City Trooper diaper bag Caramel,Baby Jalebi,Diapering,Diaper Bag & Backpacks,L 38 x B 15 x H 30 cm,13500.0,3.0,13095.0,0.0,32,2.0,0,FirstCry,diapering
"LuvLap Multifunctional Waterproof Diaper Bag-Backpack/Tote, Premium Oxford, Large Storage with 15 Pockets, Blue All-Over Print",LuvLap,Diapering,Diaper Bag & Backpacks,L 25 x B 18 x H 40 cm,1695.0,12.0,1499.06,0.0,128,4.45,24,FirstCry,diapering
"R for Rabbit Caramello Baby Diaper Bags for Mom to Travel, Large Capacity Stylish Waterproof Multipurpose Maternity Diaper Backpack for Mothers (Cream Red)",R for Rabbit,Diapering,Diaper Bag & Backpacks,L 40 x B 28 x H 20 cm,2196.0,17.0,1824.0,0.0,13,4.47,21,FirstCry,diapering
"LuvLap Supreme Diaper Pants Medium (MD) 7-12kg, 72pcs, Aloe Vera, Rash Prevention, 12hr Protection, 5 Layer, White",LuvLap,Diapering,Baby Diapers,Medium,1499.0,39.0,919.04,12.76,84,4.32,91,FirstCry,diapering
R for Rabbit Little Grownup Pixie Potty Seat with Music Comfortable Potty Training Sidekick Ergonomic Backrest Tissue Storage for Baby Infant & Kids - White & Grey,R for Rabbit,Diapering,Potty Training,L 42 x B 31 x H 29 cm,2196.0,21.0,1724.96,0.0,106,4.49,1,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diaper 1 Night Sleep with Anti Rash (L) Large - 24 Pieces,Pampers,Diapering,Baby Diapers,Large,374.0,0.0,374.0,15.58,210,1.0,0,FirstCry,diapering
"LuvLap Instadry Waterproof Baby Dry Sheet 3-Pack, Small 50x70 cm (20x28 inch), Extra Absorbent Bed Protector, Navy Blue, Maroon & Royal Blue",LuvLap,Diapering,Diaper Changing Pads/Mats,L 50 x B 70 cm,537.0,48.0,279.03,0.0,629,4.23,89,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diaper 1 Night Sleep with Anti Rash (M) Medium - 28 Pieces,Pampers,Diapering,Baby Diapers,Medium,374.0,0.0,374.0,13.36,173,1.0,0,FirstCry,diapering
Babyhug Pro Bubble Care Premium Tape Style Diaper Extra Large - 20 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,Extra Large (XL),655.0,23.0,501.66,25.08,10011,4.32,1895,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care Large - 26 Pieces,MamyPoko,Diapering,Baby Diapers,Large,799.0,42.0,459.43,17.67,553,4.4,1737,FirstCry,diapering
Mamy Poko Pants Skin Breathe Care New Born - 74 Pieces,MamyPoko,Diapering,Baby Diapers,New Born,1199.0,45.0,655.49,8.86,410,4.4,1737,FirstCry,diapering
"Little's Soft Cleansing Baby Wipes | 80 Wipes x 5 - 400 Wipes | Extra Thick & Moist Wet Wipes for Baby's | Prevents Rashes & Redness with Goodness of Aloe Vera, Vitamin E & Jojoba Oil",Little's,Diapering,Baby Wipes,Pack of 5,530.0,10.0,477.0,0.0,296,4.31,176,FirstCry,diapering
Babyhug Muslin Cotton Reusable Velcro Printed Cloth Nappies Medium Set of 12 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Medium,1395.0,33.0,934.65,0.0,84,3.96,68,FirstCry,diapering
"LuvLap 99% Pure Water Baby Wipes, Extra Thick & Unscented with Aloe & Vitamin E, Buy 1 Get 1 Free, 72x2  White",LuvLap,Diapering,Baby Wipes,Pack of 2,299.0,17.0,249.01,0.0,404,4.5,10,FirstCry,diapering
"Babyhug 3-in-1 Baby Diaper Bag Backpack - Brown | Tote, Sling & Backpack Modes | Insulated Bottle Pockets | Spacious & Waterproof | Stroller Friendly",Babyhug,Diapering,Diaper Bag & Backpacks,L 37 x B 15.5 x H 30 cm,2199.0,28.0,1583.28,0.0,17,4.33,45,FirstCry,diapering
Wowper Fresh Baby Diaper Pants | Small (S) Size - 156 Pieces 4-8 Kg | Pack of 2 | Wetness Indicator | Upto 12 Hrs Absorption,Wowper,Diapering,Baby Diapers,Small,2058.0,52.0,987.84,6.33,182,4.05,1154,FirstCry,diapering
Bambo Nature Tape Diapers with Wetness Indicator XX Large Size - 40 Pieces,Bambo Nature,Diapering,Baby Diapers,XX Large,2390.0,3.0,2318.3,57.96,19,4.0,0,FirstCry,diapering
"Pampers Active Baby Taped Diapers, Large size diapers, (L) 18 count, taped style custom fit",Pampers,Diapering,Baby Diapers,Large,467.0,8.0,427.96,23.78,1791,4.48,4491,FirstCry,diapering
"SuperBottoms Freesize UNO Cloth Diaper | 3M - 3Y | Reusable, Absorbs 4-5 Pees - Pack of 3 with dry feel pad (Pad's design and color may vary) | Fits 7-17 Kg",SuperBottoms,Diapering,Cloth Diapers/ Nappies,Pack of 3,2670.0,45.0,1478.91,0.0,128,3.93,13,FirstCry,diapering
"StarAndDaisy Potty Seat/Chair for Kids 1-5 Years / 3-In-1 Baby Toilet Training Seat with Anti-Skip Pads, Removable Potty Pot, Potty Training Seat for Baby & Kids (Blue - Red)",StarAndDaisy,Diapering,Potty Training,L 35 X B 32 cm,2549.0,57.0,1098.87,0.0,102,4.12,13,FirstCry,diapering
Honey Bunny Pant Style Diaper  Extra Large (XL) - 54 Pieces,Honey Bunny,Diapering,Baby Diapers,XL,899.0,39.0,549.02,10.17,21,4.21,4,FirstCry,diapering
"LuvLap Supreme Diaper Pants Extra Large (XL) 12-17kg, 54pcs, Aloe Vera, Rash Prevention, 12hr Protection, 5 Layer, White",LuvLap,Diapering,Baby Diapers,Extra Large,1699.0,48.0,888.92,16.46,39,4.32,91,FirstCry,diapering
Bambo Nature Eco Friendly Pant Diapers with Wetness Indicator Large Pack of 5 - 20 Pieces Each,Bambo Nature,Diapering,Baby Diapers,Large,5995.0,0.0,5995.0,59.95,1314,4.47,0,FirstCry,diapering
R for Rabbit Hygo Bin Babies Diaper Pail | Portable Diaper Bin with Built-in Odor Controlling Carbon Filter | Child Safety Lock With Magnetic Smart Lid - Grey White,R for Rabbit,Diapering,Diaper Bag & Backpacks,L 23.5 x B 17 x H 63.5 cm,3195.0,17.0,2635.88,0.0,41,3.53,1,FirstCry,diapering
"LuvLap Pant Style Baby Diapers, Medium (MD), Pack of 3, 216 Pants, Aloe Vera Lotion, 12hr Protection, White",LuvLap,Diapering,Baby Diapers,Medium,2847.0,29.0,2015.11,9.33,9,4.15,246,FirstCry,diapering
Pampers Happy Sleep Pant Style Baby Diaper 1 Pampers 1 Night Sleep with Anti Rash Shield XL - 22 Pieces,Pampers,Diapering,Baby Diapers,Extra Large,389.0,14.0,334.54,15.21,327,4.09,26,FirstCry,diapering
Winnies Diaper Bag With Changing Station | Mummy Bag With Bassinet | Bed Changing Backpack-Grey,Winnies,Diapering,Diaper Bag & Backpacks,L 31 x B 13 x H 43 cm,2999.0,21.0,2359.01,0.0,68,4.36,22,FirstCry,diapering
Babyhug Muslin Cotton Reusable Velcro Printed Cloth Nappies Small Set of 5 - Multicolor,Babyhug,Diapering,Cloth Diapers/ Nappies,Small,599.0,33.0,401.33,0.0,976,3.86,77,FirstCry,diapering
Baby Potty Chair Bunny Design - Pink,Fab N Funky,Diapering,Potty Training,L 33 x B 27 x H 41.5 cm,2095.0,38.0,1298.9,0.0,735,4.37,15,FirstCry,diapering
"Babyhug 100% Interlock Cotton Double Layer Nappy Helicopter, Boat & Car Print Pack of 6 - Extra Small Size| Machine Washable| Soft & Skin Friendly| Tie Knot Style",Babyhug,Diapering,Cloth Diapers/ Nappies,0-2 M,579.0,36.0,370.56,0.0,226,4.55,7,FirstCry,diapering
"StarAndDaisy Baby Diaper Bag For Mother for Travel with Laptop Pocket, Multi Compartments, Insulated Bottle Pockets - White",StarAndDaisy,Diapering,Diaper Bag & Backpacks,L 20 x B 26 x H 50 cm,1599.0,31.0,1098.99,0.0,5,3.86,16,FirstCry,diapering
Johnson's Baby Skincare Wipes Pack of 2  - 144 Pieces,Johnson's baby,Diapering,Baby Wipes,Pack of 2,580.0,50.0,290.0,0.0,91,4.51,40,FirstCry,diapering
Huggies Adjustable Dry Tape Style Diapers Size Small - 34 Diapers,Huggies,Diapering,Baby Diapers,Small,530.0,35.0,345.03,10.15,417,3.98,2177,FirstCry,diapering
SuperBottoms Padded Underwear for 1-2Y Babies | Potty Training Pants with Dry Feel Layer Inside | Explorer | Pack of 3 | Size 1,SuperBottoms,Diapering,Cloth Diapers/ Nappies,1-2Y,899.0,11.0,799.03,0.0,106,3.57,117,FirstCry,diapering
"SuperBottoms Premium Cotton Padding (No Sponge) Vehicle & Animal Print Pack of 3 - Yellow Red , Large",SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,645.0,9.0,589.01,0.0,226,4.14,72,FirstCry,diapering
Bambo Nature Disposable Swim Diaper Pants Medium  - 12 Pieces,Bambo Nature,Diapering,Cloth Diapers/ Nappies,Medium,899.0,3.0,872.03,0.0,191,4.0,0,FirstCry,diapering
R for Rabbit Panda Potty Training Chair for Baby Ergonomic Backrest with Sturdy Grip Handle for New Born Babies/Infant/Kids Weight Up to 25Kg 6 to 48 Months (Purple Green),R for Rabbit,Diapering,Potty Training,L 36 x B 27 cm,1698.0,16.0,1418.0,0.0,206,4.31,8,FirstCry,diapering
Babyhug Pro Bubble Care Premium Tape Style Diaper XXL - 20 Pieces - New & Improved Superior Fit,Babyhug,Diapering,Baby Diapers,XXL,655.0,35.0,427.98,21.4,4607,4.32,1895,FirstCry,diapering
Babyhug 100% Cotton Padded Underwear Training Diapers Sports Print Pack of 3 Size 0 - Blue| Washable & Eco-friendly| Durable Elastic| Soft & Skin Friendly| Absorbent| For 9 to 12 months,Babyhug,Diapering,Cloth Diapers/ Nappies,Size 0(9 - 12 months),899.0,48.0,467.48,0.0,172,3.46,24,FirstCry,diapering
R for Rabbit Tiny Tots Mellow Potty Seat Multipurpose 3 in 1 Convertible Potty Training Removable Bowl Anti-Slip Pads Detachable & Hangable Seat - White & Grey,R for Rabbit,Diapering,Potty Training,L 28 x B 34 x H 19 cm,1098.0,17.0,911.01,0.0,64,4.18,3,FirstCry,diapering
Babyhug Cow Potty Chair - Mint Green,Babyhug,Diapering,Potty Training,Carrying capacity 15 Kg,1595.0,43.0,909.15,0.0,247,4.29,48,FirstCry,diapering
"Mamypoko pants All night absorb Pant Style Baby Diapers with Wider  Crisscross Sheet,Gentle Coco Care,12hr Leakage Protection, Prevents Heaviness Large Size(L), 62 Pieces,9-14 Kgs",MamyPoko,Diapering,Baby Diapers,Large,843.0,25.0,628.29,10.13,7,4.19,264,FirstCry,diapering
SuperBottoms First Love Premium DryFeel Langot for 0-9M Babies | 100% Cotton Padding | Sweet Tooth | Pack of 3 | 5-10kg | Size L,SuperBottoms,Diapering,Cloth Diapers/ Nappies,5-10kg,597.0,21.0,469.0,0.0,391,4.14,72,FirstCry,diapering
Chicco Baby Moments Diaper Rash Cream - 100 ml,Chicco,Diapering,Diaper Rash Cream,100 ml,379.0,15.0,322.15,0.0,113,4.41,17,FirstCry,diapering
Babyhug Duckling Potty chair with Music - Pink,Babyhug,Diapering,Potty Training,L 42 x B 29 x H 33 cm,1295.0,32.0,880.6,0.0,1301,4.17,156,FirstCry,diapering
Babyhug Baby Potty Seat With Cars Print - Light Blue,Babyhug,Diapering,Potty Training,L 35 x B 29 x H 6.5 cm,445.0,33.0,299.93,0.0,169,3.55,11,FirstCry,diapering
Babyoye Air Soft Premium Pant Style Diapers XXL - 15 Pieces | All Night Dryness | Prevents Diaper Rash | Upto 12 Hr Leakage Protection | Super Soft & Comfy | Quick Absorption,Babyoye,Diapering,Baby Diapers,XXL,659.0,73.0,177.93,11.86,1232,4.17,290,FirstCry,diapering
